originregion_id,originregion_name,destinationregion_id,destinationregion_name,origin_iso,origin_name,destination_iso,destination_name,regionflow_2003,regionflow_2004,regionflow_2005,regionflow_2006,regionflow_2007,regionflow_2008,regionflow_2009,regionflow_2010,regionflow_2011,regionflow_2012,regionflow_2013,regionflow_2014,countryflow_2003,countryflow_2004,countryflow_2005,countryflow_2006,countryflow_2007,countryflow_2008,countryflow_2009,countryflow_2010,countryflow_2011,countryflow_2012,countryflow_2013,countryflow_2014
3,State Universities,3,State Universities,CSU,Columbus State University,FVS,Fort Valley State University,691,801,890,788,844,859,880,964,938,1023,728,557,0,3,3,3,5,2,3,6,1,1,0,2
1,Research Universities,4,State Colleges,UGA,University of Georgia,MGSC,Middle Georgia State College,409,451,427,403,456,524,640,626,671,612,536,604,0,0,0,0,0,0,0,0,0,0,5,15
4,State Colleges,4,State Colleges,ABC,Abraham Baldwin Agricultural College,CCG,College of Coastal Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,0,1,3,4,9,8,7,5,5,2,6
4,State Colleges,4,State Colleges,GDN,Gordon State College,GHC,Georgia Highlands College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,3,6,2,2,2,6,2,12,10,13,6,1
4,State Colleges,3,State Universities,EGC,East Georgia State College,CSC,Clayton State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,3,2,1,1,0,0,1,2,2,4,9,6
1,Research Universities,1,Research Universities,GIT,Georgia Institute of Technology,GSU,Georgia State University,535,591,544,522,566,504,573,509,533,509,457,447,38,19,38,26,29,26,25,30,18,16,14,14
3,State Universities,4,State Colleges,NGC,North Georgia College & State University,GHC,Georgia Highlands College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,3,4,5,0,3,9,7,8,3,8,6,0
4,State Colleges,4,State Colleges,AMC,Atlanta Metropolitan State College,BAN,Bainbridge State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,1,0,0,0,1,1,1,1,1,0,0
3,State Universities,1,Research Universities,CSU,Columbus State University,UGA,University of Georgia,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,26,11,29,23,27,29,24,20,18,21,19,20
3,State Universities,4,State Colleges,ALS,Albany State University,GHC,Georgia Highlands College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,1,1,1,0,0,2,1,3,0,0
4,State Colleges,3,State Universities,GPC,Georgia Perimeter College,NGC,North Georgia College & State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,52,73,89,90,83,73,78,63,62,63,17,0
4,State Colleges,4,State Colleges,MGSC,Middle Georgia State College,GHC,Georgia Highlands College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,7,0,3,3,1,3,5,5,5,3,1,6
4,State Colleges,3,State Universities,MAC,Macon State College,ALS,Albany State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,4,1,5,8,0,1,2,2,2,3,0
4,State Colleges,1,Research Universities,AMC,Atlanta Metropolitan State College,AUG,Augusta State University,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,0,2,2,0,1,2,1,1,0,2,0,0
4,State Colleges,1,Research Universities,DAL,Dalton State College,UGA,University of Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,10,8,13,11,17,12,27,19,26,24,16,21
4,State Colleges,4,State Colleges,SGSC,South Georgia State College,DAL,Dalton State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,0,0,0,1,1,1,0,1,0,1,0
1,Research Universities,2,Comprehensive Universities,GRU,Georgia Regents University,KEN,Kennesaw State University,457,438,425,401,353,377,397,398,369,403,352,335,3,1,0,1,0,0,0,3,0,0,0,19
3,State Universities,4,State Colleges,ALS,Albany State University,GDN,Gordon State College,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,1,3,1,1,3,1,3,4,3,8,5,3
4,State Colleges,3,State Universities,AMC,Atlanta Metropolitan State College,CSC,Clayton State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,71,92,61,67,54,69,69,62,87,91,80,84
4,State Colleges,3,State Universities,GGC,Georgia Gwinnett College,CSC,Clayton State University,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,0,0,0,0,0,0,0,0,11,13
4,State Colleges,2,Comprehensive Universities,AMC,Atlanta Metropolitan State College,KEN,Kennesaw State University,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,24,21,19,17,18,17,16,30,27,46,35,45
4,State Colleges,4,State Colleges,GHC,Georgia Highlands College,ABC,Abraham Baldwin Agricultural College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,2,1,2,1,3,3,3,0,0,2,0,5
3,State Universities,3,State Universities,GSW,Georgia Southwestern State University,GCM,Georgia College & State University,691,801,890,788,844,859,880,964,938,1023,728,557,3,3,3,2,5,3,3,3,1,1,1,3
4,State Colleges,2,Comprehensive Universities,SGSC,South Georgia State College,GSC,Georgia Southern University,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,40,31,39,35,29,23,44,48,43,34,42,55
2,Comprehensive Universities,3,State Universities,UWG,University of West Georgia,AAS,Armstrong Atlantic State University,550,601,590,596,633,639,702,707,658,775,750,647,4,5,8,7,6,7,4,5,8,8,4,5
4,State Colleges,3,State Universities,GDN,Gordon State College,UNGA,University of North Georgia,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,0,0,0,0,0,0,0,0,9,14
4,State Colleges,4,State Colleges,DAL,Dalton State College,MID,Middle Georgia College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,0,0,0,0,2,0,2,2,1,1,0
4,State Colleges,4,State Colleges,MGSC,Middle Georgia State College,EGC,East Georgia State College,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,7,15,13,10,25,27,29,31,13,0,13,15
4,State Colleges,3,State Universities,DAL,Dalton State College,GAN,Gainesville State College,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,9,6,3,4,6,5,3,5,6,6,2,0
4,State Colleges,3,State Universities,EGC,East Georgia State College,GAN,Gainesville State College,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,4,5,3,3,1,6,8,15,9,7,1,0
1,Research Universities,3,State Universities,UGA,University of Georgia,UNGA,University of North Georgia,436,407,418,376,360,378,409,384,369,436,388,333,0,0,0,0,0,0,0,0,0,0,31,33
3,State Universities,3,State Universities,GCM,Georgia College & State University,CSC,Clayton State University,691,801,890,788,844,859,880,964,938,1023,728,557,12,11,14,7,3,12,6,7,12,11,8,5
2,Comprehensive Universities,4,State Colleges,GSC,Georgia Southern University,DAL,Dalton State College,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,8,10,4,7,5,6,12,7,4,5,10,8
