originregion_id,originregion_name,destinationregion_id,destinationregion_name,origin_iso,origin_name,destination_iso,destination_name,regionflow_2003,regionflow_2004,regionflow_2005,regionflow_2006,regionflow_2007,regionflow_2008,regionflow_2009,regionflow_2010,regionflow_2011,regionflow_2012,regionflow_2013,regionflow_2014,countryflow_2003,countryflow_2004,countryflow_2005,countryflow_2006,countryflow_2007,countryflow_2008,countryflow_2009,countryflow_2010,countryflow_2011,countryflow_2012,countryflow_2013,countryflow_2014
2,Comprehensive Universities,4,State Colleges,VSU,Valdosta,GDN,Gordon,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,13,6,8,5,9,16,13,15,17,11,11,10
4,State Colleges,3,State Universities,SGSC,South Georgia,SPS,Southern Polytechnic,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,2,3,2,3,1,0,2,1,1,2
1,Research Universities,1,Research Universities,GSU,Georgia,GIT,Georgia Institute of Technology,535,591,544,522,566,504,573,509,533,509,457,447,68,75,40,52,55,44,58,77,94,79,92,95
1,Research Universities,4,State Colleges,UGA,University of Georgia,GGC,Georgia Gwinnett,409,451,427,403,456,524,640,626,671,612,536,604,0,0,0,7,3,11,24,33,34,28,22,33
4,State Colleges,4,State Colleges,DAL,Dalton,AMC,Atlanta Metropolitan,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,1,0,0,0,1,0,0,0,1,2,0
3,State Universities,3,State Universities,UNGA,University of North Georgia,GAN,Gainesville,691,801,890,788,844,859,880,964,938,1023,728,557,29,39,33,44,50,44,33,69,58,65,24,0
2,Comprehensive Universities,4,State Colleges,UWG,University of West Georgia,SGC,South Georgia,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,1,0,0,2,0,0,0,1,2,0,0,0
5,Out-of-System,3,State Universities,OUT,Non-USG Institutions,UNGA,University of North Georgia,4305,4039,3801,3876,3737,3833,4303,4471,4281,4406,4076,4007,0,0,0,0,0,0,0,0,0,0,468,790
1,Research Universities,2,Comprehensive Universities,GIT,Georgia Institute of Technology,GSC,Georgia Southern,457,438,425,401,353,377,397,398,369,403,352,335,8,7,2,4,6,4,4,6,5,4,2,1
1,Research Universities,2,Comprehensive Universities,AUG,Augusta,UWG,University of West Georgia,457,438,425,401,353,377,397,398,369,403,352,335,2,2,5,3,4,1,3,3,8,5,1,0
3,State Universities,4,State Colleges,SSU,Savannah,ABC,Abrah. Baldwin Agric.,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,1,0,0,0,0,0,1,1,0,0,0,1
3,State Universities,4,State Colleges,FVS,Fort Valley,DAR,Darton,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,12,8,9,1,7,4,9,13,9,9,5,3
3,State Universities,2,Comprehensive Universities,SSU,Savannah,KEN,Kennesaw,582,576,679,635,613,675,718,750,897,853,685,665,5,5,7,10,5,5,13,14,5,17,20,26
3,State Universities,4,State Colleges,UNGA,University of North Georgia,SGSC,South Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,0,0,0,0,0,0,0,2,0
2,Comprehensive Universities,1,Research Universities,KEN,Kennesaw,GIT,Georgia Institute of Technology,728,750,761,875,902,923,976,965,1101,1069,996,949,21,38,29,28,25,23,31,42,52,31,31,32
4,State Colleges,2,Comprehensive Universities,ABC,Abrah. Baldwin Agric.,UWG,University of West Georgia,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,8,9,7,8,5,10,10,8,6,8,6,4
2,Comprehensive Universities,3,State Universities,UWG,University of West Georgia,UNGA,University of North Georgia,550,601,590,596,633,639,702,707,658,775,750,647,0,0,0,0,0,0,0,0,0,0,29,34
3,State Universities,1,Research Universities,AAS,Armstrong Atlantic,AUG,Augusta,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,4,7,14,15,4,11,9,26,11,17,6,0
3,State Universities,3,State Universities,ALS,Albany,CSU,Columbus,691,801,890,788,844,859,880,964,938,1023,728,557,11,20,14,12,8,10,10,9,10,11,7,9
4,State Colleges,4,State Colleges,BAN,Bainbridge,SGSC,South Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,2,0
1,Research Universities,4,State Colleges,UGA,University of Georgia,DAL,Dalton,409,451,427,403,456,524,640,626,671,612,536,604,3,5,2,6,4,8,5,2,7,9,4,7
4,State Colleges,4,State Colleges,AMC,Atlanta Metropolitan,GPC,Georgia Perimeter,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,58,60,36,49,47,66,64,71,96,103,58,51
4,State Colleges,1,Research Universities,DAL,Dalton,GSU,Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,7,4,4,11,11,12,12,13,24,23,17,11
1,Research Universities,1,Research Universities,GIT,Georgia Institute of Technology,AUG,Augusta,535,591,544,522,566,504,573,509,533,509,457,447,9,7,11,10,4,4,5,5,5,4,1,0
3,State Universities,1,Research Universities,CSU,Columbus,AUG,Augusta,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,1,3,5,1,3,1,6,6,2,6,0,0
1,Research Universities,3,State Universities,GSU,Georgia,SPS,Southern Polytechnic,436,407,418,376,360,378,409,384,369,436,388,333,12,23,28,15,17,14,23,18,15,27,31,32
4,State Colleges,4,State Colleges,GDN,Gordon,WAY,Waycross,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,1,1,0,2,0,1,1,2,0,0,0
4,State Colleges,1,Research Universities,MID,Middle Georgia,AUG,Augusta,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,7,5,7,10,11,11,9,9,6,2,0,0
3,State Universities,4,State Colleges,GAN,Gainesville,CCG,College of Coastal Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,1,1,2,4,1,3,3,6,7,2,3,0
3,State Universities,2,Comprehensive Universities,AAS,Armstrong Atlantic,VSU,Valdosta,582,576,679,635,613,675,718,750,897,853,685,665,10,5,3,6,6,2,8,5,7,8,8,5
4,State Colleges,4,State Colleges,DAR,Darton,GDN,Gordon,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,2,2,1,2,1,3,1,3,4,10,5,5
2,Comprehensive Universities,4,State Colleges,KEN,Kennesaw,GGC,Georgia Gwinnett,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,0,0,0,1,4,16,26,28,48,35,63,45
4,State Colleges,2,Comprehensive Universities,GPC,Georgia Perimeter,VSU,Valdosta,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,27,21,20,18,21,20,21,30,24,12,20,20
4,State Colleges,3,State Universities,SGC,South Georgia,GSW,Georgia Southwestern,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,2,5,9,8,5,14,43,58,54,64,33,0
4,State Colleges,4,State Colleges,DAL,Dalton,GPC,Georgia Perimeter,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,3,6,5,2,6,4,8,3,11,10,7,11
4,State Colleges,3,State Universities,DAR,Darton,FVS,Fort Valley,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,2,3,0,2,1,1,6,4,4,3,7,4
3,State Universities,4,State Colleges,SPS,Southern Polytechnic,GPC,Georgia Perimeter,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,22,23,15,14,18,18,16,20,20,30,22,29
4,State Colleges,1,Research Universities,ABC,Abrah. Baldwin Agric.,GRU,Georgia Regents,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,4,4,1,2,0,1,2,1,0,0,2,1
4,State Colleges,1,Research Universities,AMC,Atlanta Metropolitan,UGA,University of Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,1,0,1,2,0,2,3,3,2,2,0,2
4,State Colleges,4,State Colleges,MID,Middle Georgia,SGC,South Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,3,4,9,13,12,8,6,10,8,9,3,0
3,State Universities,1,Research Universities,AAS,Armstrong Atlantic,GRU,Georgia Regents,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,2,2,0,3,2,1,2,0,2,3,14,9
1,Research Universities,1,Research Universities,GIT,Georgia Institute of Technology,GRU,Georgia Regents,535,591,544,522,566,504,573,509,533,509,457,447,0,2,1,0,0,0,0,0,0,0,1,0
3,State Universities,3,State Universities,CSC,Clayton,GAN,Gainesville,691,801,890,788,844,859,880,964,938,1023,728,557,7,4,4,5,8,6,4,3,2,4,2,0
4,State Colleges,1,Research Universities,GPC,Georgia Perimeter,UGA,University of Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,333,355,423,284,285,278,277,202,201,200,197,190
4,State Colleges,4,State Colleges,AMC,Atlanta Metropolitan,DAR,Darton,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,1,0,1,4,2,2,0,3,3,5,3
3,State Universities,2,Comprehensive Universities,GAN,Gainesville,KEN,Kennesaw,582,576,679,635,613,675,718,750,897,853,685,665,28,42,59,63,69,85,100,111,133,98,32,0
4,State Colleges,3,State Universities,GGC,Georgia Gwinnett,GSW,Georgia Southwestern,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,0,0,0,0,0,0,0,0,2,3
1,Research Universities,3,State Universities,GSU,Georgia,CSU,Columbus,436,407,418,376,360,378,409,384,369,436,388,333,14,12,15,11,16,14,14,17,10,11,14,10
2,Comprehensive Universities,4,State Colleges,UWG,University of West Georgia,MID,Middle Georgia,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,3,0,3,0,3,4,0,2,3,2,5,0
3,State Universities,3,State Universities,SSU,Savannah,GSW,Georgia Southwestern,691,801,890,788,844,859,880,964,938,1023,728,557,1,3,3,3,0,2,0,0,0,0,2,5
3,State Universities,2,Comprehensive Universities,CSU,Columbus,KEN,Kennesaw,582,576,679,635,613,675,718,750,897,853,685,665,22,20,32,29,19,23,31,21,33,34,23,32
4,State Colleges,4,State Colleges,SGSC,South Georgia,MID,Middle Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,7,2,3,6,4,7,5,8,3,7,6,0
4,State Colleges,4,State Colleges,SGC,South Georgia,GGC,Georgia Gwinnett,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,2,6,2,0
3,State Universities,3,State Universities,AAS,Armstrong Atlantic,SSU,Savannah,691,801,890,788,844,859,880,964,938,1023,728,557,13,16,8,17,14,16,23,24,20,23,21,14
3,State Universities,4,State Colleges,NGC,North Georgia,MID,Middle Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,1,0,1,2,1,1,3,2,0,0
3,State Universities,4,State Colleges,GSW,Georgia Southwestern,MGSC,Middle Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,0,0,0,0,0,0,0,9,17
3,State Universities,3,State Universities,CSU,Columbus,GAN,Gainesville,691,801,890,788,844,859,880,964,938,1023,728,557,10,6,5,7,7,5,11,8,10,7,1,0
4,State Colleges,3,State Universities,WAY,Waycross,SSU,Savannah,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,10,8,6,2,1,0,1,3,0,0
4,State Colleges,3,State Universities,MGSC,Middle Georgia,AAS,Armstrong Atlantic,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,10,21,15,13,24,9,23,17,19,15,16,4
1,Research Universities,4,State Colleges,GIT,Georgia Institute of Technology,WAY,Waycross,409,451,427,403,456,524,640,626,671,612,536,604,0,0,0,1,0,0,0,0,0,0,0,0
4,State Colleges,3,State Universities,CCG,College of Coastal Georgia,GSW,Georgia Southwestern,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,1,0,0,1,2,2,1,3,6,4,4,3
2,Comprehensive Universities,4,State Colleges,VSU,Valdosta,ABC,Abrah. Baldwin Agric.,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,40,38,36,23,22,28,23,22,35,29,29,29
4,State Colleges,4,State Colleges,MGSC,Middle Georgia,DAL,Dalton,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,1,1,0,1,3,2,1,2,2,1,2
4,State Colleges,3,State Universities,ABC,Abrah. Baldwin Agric.,SPS,Southern Polytechnic,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,4,2,1,3,5,6,2,1,1,4,2,2
3,State Universities,3,State Universities,ALS,Albany,AAS,Armstrong Atlantic,691,801,890,788,844,859,880,964,938,1023,728,557,2,5,4,1,2,4,3,1,0,4,2,1
3,State Universities,3,State Universities,CSC,Clayton,NGC,North Georgia,691,801,890,788,844,859,880,964,938,1023,728,557,5,4,5,6,1,3,2,1,0,3,1,0
5,Out-of-System,3,State Universities,OUT,Non-USG Institutions,GAN,Gainesville,4305,4039,3801,3876,3737,3833,4303,4471,4281,4406,4076,4007,784,510,518,513,549,613,614,668,621,643,270,0
3,State Universities,4,State Colleges,GSW,Georgia Southwestern,ABC,Abrah. Baldwin Agric.,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,7,7,10,5,5,4,6,7,6,2,5,7
4,State Colleges,4,State Colleges,BAN,Bainbridge,ABC,Abrah. Baldwin Agric.,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,3,9,7,8,6,3,6,5,11,8,8,5
3,State Universities,4,State Colleges,CSC,Clayton,GPC,Georgia Perimeter,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,60,79,62,73,98,109,126,123,124,97,64,62
4,State Colleges,3,State Universities,MAC,Macon,GSW,Georgia Southwestern,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,9,14,11,9,12,10,16,14,10,20,13,0
3,State Universities,3,State Universities,AAS,Armstrong Atlantic,FVS,Fort Valley,691,801,890,788,844,859,880,964,938,1023,728,557,1,0,0,1,0,1,1,0,0,2,0,1
1,Research Universities,4,State Colleges,GSU,Georgia,BAN,Bainbridge,409,451,427,403,456,524,640,626,671,612,536,604,0,0,0,1,1,0,2,1,1,0,1,1
3,State Universities,4,State Colleges,GSW,Georgia Southwestern,GDN,Gordon,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,5,2,0,3,2,1,0,1,6,1,3,0
4,State Colleges,4,State Colleges,SGSC,South Georgia,BAN,Bainbridge,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,0,0,0,1,1,5,3,8,3,1,2
4,State Colleges,3,State Universities,WAY,Waycross,CSU,Columbus,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,1,0,2,2,1,2,3,0,0,1,0,0
4,State Colleges,1,Research Universities,EGC,East Georgia,UGA,University of Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,5,10,3,7,10,19,5,11,9,8,5,6
3,State Universities,4,State Colleges,CSC,Clayton,MAC,Macon,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,6,4,9,5,5,16,11,8,11,4,6,0
4,State Colleges,4,State Colleges,BAN,Bainbridge,MID,Middle Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,1,2,1,0,0
5,Out-of-System,4,State Colleges,OUT,Non-USG Institutions,MID,Middle Georgia,4945,5397,5258,5420,6058,6228,7642,7955,8421,7660,6700,7022,120,124,103,116,139,149,180,173,199,166,75,0
4,State Colleges,3,State Universities,AMC,Atlanta Metropolitan,UNGA,University of North Georgia,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,0,0,0,0,0,0,0,0,0,3
4,State Colleges,1,Research Universities,WAY,Waycross,GRU,Georgia Regents,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,2,1,2,0,1,0,0,0,0,1,0,0
3,State Universities,3,State Universities,SSU,Savannah,AAS,Armstrong Atlantic,691,801,890,788,844,859,880,964,938,1023,728,557,24,34,36,25,33,30,30,36,33,27,28,50
4,State Colleges,1,Research Universities,MAC,Macon,GIT,Georgia Institute of Technology,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,8,15,10,12,11,7,14,14,13,7,8,0
3,State Universities,3,State Universities,GCM,Georgia,SSU,Savannah,691,801,890,788,844,859,880,964,938,1023,728,557,1,0,0,1,0,1,0,0,0,1,1,0
4,State Colleges,4,State Colleges,GHC,Georgia Highlands,MAC,Macon,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,1,1,3,3,2,0,3,1,1,0,0
3,State Universities,4,State Colleges,ALS,Albany,MID,Middle Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,3,3,1,6,0,2,1,6,1,5,1,0
4,State Colleges,4,State Colleges,DAR,Darton,BAN,Bainbridge,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,8,10,7,15,16,19,15,29,53,31,34,28
4,State Colleges,4,State Colleges,WAY,Waycross,CCG,College of Coastal Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,6,8,11,11,10,9,16,15,25,17,8,0
4,State Colleges,1,Research Universities,MGSC,Middle Georgia,GIT,Georgia Institute of Technology,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,5,5,3,10,3,8,8,8,11,5,3,14
3,State Universities,4,State Colleges,SSU,Savannah,WAY,Waycross,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,2,0,3,0,1,0,2,2,0,1,0,0
4,State Colleges,4,State Colleges,GGC,Georgia Gwinnett,MID,Middle Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,1,0
3,State Universities,3,State Universities,GAN,Gainesville,GCM,Georgia,691,801,890,788,844,859,880,964,938,1023,728,557,10,14,23,16,21,16,28,28,16,14,7,0
3,State Universities,1,Research Universities,ALS,Albany,GIT,Georgia Institute of Technology,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,1,1,5,3,2,1,3,0,1,2,0,2
3,State Universities,4,State Colleges,FVS,Fort Valley,AMC,Atlanta Metropolitan,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,7,10,6,12,11,6,8,20,19,24,25,24
4,State Colleges,3,State Universities,GHC,Georgia Highlands,CSU,Columbus,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,1,6,2,3,1,4,1,6,1,5,4,8
2,Comprehensive Universities,4,State Colleges,KEN,Kennesaw,MAC,Macon,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,6,4,5,5,7,5,10,11,7,14,0,0
3,State Universities,4,State Colleges,CSC,Clayton,EGC,East Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,2,1,0,1,1,1,3,2,0,0,0,0
3,State Universities,3,State Universities,CSU,Columbus,FVS,Fort Valley,691,801,890,788,844,859,880,964,938,1023,728,557,0,3,3,3,5,2,3,6,1,1,0,2
1,Research Universities,4,State Colleges,UGA,University of Georgia,MGSC,Middle Georgia,409,451,427,403,456,524,640,626,671,612,536,604,0,0,0,0,0,0,0,0,0,0,5,15
4,State Colleges,4,State Colleges,ABC,Abrah. Baldwin Agric.,CCG,College of Coastal Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,0,1,3,4,9,8,7,5,5,2,6
4,State Colleges,4,State Colleges,GDN,Gordon,GHC,Georgia Highlands,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,3,6,2,2,2,6,2,12,10,13,6,1
4,State Colleges,3,State Universities,EGC,East Georgia,CSC,Clayton,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,3,2,1,1,0,0,1,2,2,4,9,6
1,Research Universities,1,Research Universities,GIT,Georgia Institute of Technology,GSU,Georgia,535,591,544,522,566,504,573,509,533,509,457,447,38,19,38,26,29,26,25,30,18,16,14,14
3,State Universities,4,State Colleges,NGC,North Georgia,GHC,Georgia Highlands,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,3,4,5,0,3,9,7,8,3,8,6,0
4,State Colleges,4,State Colleges,AMC,Atlanta Metropolitan,BAN,Bainbridge,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,1,0,0,0,1,1,1,1,1,0,0
3,State Universities,1,Research Universities,CSU,Columbus,UGA,University of Georgia,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,26,11,29,23,27,29,24,20,18,21,19,20
3,State Universities,4,State Colleges,ALS,Albany,GHC,Georgia Highlands,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,1,1,1,0,0,2,1,3,0,0
4,State Colleges,3,State Universities,GPC,Georgia Perimeter,NGC,North Georgia,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,52,73,89,90,83,73,78,63,62,63,17,0
4,State Colleges,4,State Colleges,MGSC,Middle Georgia,GHC,Georgia Highlands,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,7,0,3,3,1,3,5,5,5,3,1,6
4,State Colleges,3,State Universities,MAC,Macon,ALS,Albany,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,4,1,5,8,0,1,2,2,2,3,0
4,State Colleges,1,Research Universities,AMC,Atlanta Metropolitan,AUG,Augusta,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,0,2,2,0,1,2,1,1,0,2,0,0
4,State Colleges,1,Research Universities,DAL,Dalton,UGA,University of Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,10,8,13,11,17,12,27,19,26,24,16,21
4,State Colleges,4,State Colleges,SGSC,South Georgia,DAL,Dalton,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,0,0,0,1,1,1,0,1,0,1,0
1,Research Universities,2,Comprehensive Universities,GRU,Georgia Regents,KEN,Kennesaw,457,438,425,401,353,377,397,398,369,403,352,335,3,1,0,1,0,0,0,3,0,0,0,19
3,State Universities,4,State Colleges,ALS,Albany,GDN,Gordon,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,1,3,1,1,3,1,3,4,3,8,5,3
4,State Colleges,3,State Universities,AMC,Atlanta Metropolitan,CSC,Clayton,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,71,92,61,67,54,69,69,62,87,91,80,84
4,State Colleges,3,State Universities,GGC,Georgia Gwinnett,CSC,Clayton,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,0,0,0,0,0,0,0,0,11,13
4,State Colleges,2,Comprehensive Universities,AMC,Atlanta Metropolitan,KEN,Kennesaw,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,24,21,19,17,18,17,16,30,27,46,35,45
4,State Colleges,4,State Colleges,GHC,Georgia Highlands,ABC,Abrah. Baldwin Agric.,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,2,1,2,1,3,3,3,0,0,2,0,5
3,State Universities,3,State Universities,GSW,Georgia Southwestern,GCM,Georgia,691,801,890,788,844,859,880,964,938,1023,728,557,3,3,3,2,5,3,3,3,1,1,1,3
4,State Colleges,2,Comprehensive Universities,SGSC,South Georgia,GSC,Georgia Southern,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,40,31,39,35,29,23,44,48,43,34,42,55
2,Comprehensive Universities,3,State Universities,UWG,University of West Georgia,AAS,Armstrong Atlantic,550,601,590,596,633,639,702,707,658,775,750,647,4,5,8,7,6,7,4,5,8,8,4,5
4,State Colleges,3,State Universities,GDN,Gordon,UNGA,University of North Georgia,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,0,0,0,0,0,0,0,0,9,14
4,State Colleges,4,State Colleges,DAL,Dalton,MID,Middle Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,0,0,0,0,2,0,2,2,1,1,0
4,State Colleges,4,State Colleges,MGSC,Middle Georgia,EGC,East Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,7,15,13,10,25,27,29,31,13,0,13,15
4,State Colleges,3,State Universities,DAL,Dalton,GAN,Gainesville,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,9,6,3,4,6,5,3,5,6,6,2,0
4,State Colleges,3,State Universities,EGC,East Georgia,GAN,Gainesville,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,4,5,3,3,1,6,8,15,9,7,1,0
1,Research Universities,3,State Universities,UGA,University of Georgia,UNGA,University of North Georgia,436,407,418,376,360,378,409,384,369,436,388,333,0,0,0,0,0,0,0,0,0,0,31,33
3,State Universities,3,State Universities,GCM,Georgia,CSC,Clayton,691,801,890,788,844,859,880,964,938,1023,728,557,12,11,14,7,3,12,6,7,12,11,8,5
2,Comprehensive Universities,4,State Colleges,GSC,Georgia Southern,DAL,Dalton,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,8,10,4,7,5,6,12,7,4,5,10,8
